state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Indiana,18069,Huntington County,13147,4255,17829,8892,0.7373941331538510,0.23865612204834800,0.4987380111055020
Indiana,18071,Jackson County,14555,4302,19238,10253,0.7565755276016220,0.22361991891049000,0.5329556086911320
Indiana,18073,Jasper County,11383,3798,15475,7585,0.7355735056542810,0.2454281098546040,0.490145395799677
Indiana,18075,Jay County,6361,1926,8461,4435,0.7518023874246540,0.22763266753338800,0.5241697198912660
Indiana,18077,Jefferson County,9663,4731,14697,4932,0.6574811185956320,0.32190242906715700,0.3355786895284750
Indiana,18079,Jennings County,9490,2523,12251,6967,0.774630642396539,0.20594237205126100,0.5686882703452780
Indiana,18081,Johnson County,51219,24736,77618,26483,0.6598855935478880,0.31868896390012600,0.3411966296477620
Indiana,18083,Knox County,11655,4067,16011,7588,0.7279370432827430,0.2540128661545190,0.4739241771282240
Indiana,18085,Kosciusko County,26499,8364,35787,18135,0.7404644144521750,0.23371615391063800,0.5067482605415370
Indiana,18087,LaGrange County,8110,2355,10633,5755,0.7627198344775700,0.22148029718800000,0.5412395372895700
Indiana,18089,Lake County,91760,124870,219956,-33110,0.41717434395970100,0.5677044499809050,-0.15053010602120400
Indiana,18091,LaPorte County,25997,22427,49392,3570,0.5263402980239720,0.45406138645934600,0.0722789115646259
Indiana,18093,Lawrence County,15601,4961,21025,10640,0.7420214030915580,0.23595719381688500,0.506064209274673
Indiana,18095,Madison County,31215,19524,51793,11691,0.6026876218794050,0.3769621377406210,0.22572548413878300
Indiana,18097,Marion County,134175,247772,389619,-113597,0.34437488931494600,0.6359340791901830,-0.29155918987523700
Indiana,18099,Marshall County,13844,5712,19927,8132,0.6947357856175040,0.28664625884478300,0.4080895267727210
Indiana,18101,Martin County,4029,1011,5144,3018,0.7832426127527220,0.19653965785381000,0.5867029548989110
Indiana,18103,Miami County,10925,3235,14473,7690,0.7548538658191110,0.22351965729289000,0.5313342085262210
Indiana,18105,Monroe County,22071,39861,63151,-17790,0.3494956532754830,0.6312014061535050,-0.28170575287802200
Indiana,18107,Montgomery County,12659,4213,17198,8446,0.736073962088615,0.24497034538899900,0.4911036166996160
Indiana,18109,Morgan County,27512,7781,36159,19731,0.7608617494952850,0.21518847313255300,0.5456732763627310
Indiana,18111,Newton County,4942,1509,6591,3433,0.7498103474434840,0.22894856622667300,0.5208617812168110
Indiana,18113,Noble County,14195,4660,19190,9535,0.7397081813444500,0.24283480979676900,0.4968733715476810
Indiana,18115,Ohio County,2392,750,3164,1642,0.7560050568900130,0.2370417193426040,0.5189633375474080
Indiana,18117,Orange County,6432,2224,8832,4208,0.7282608695652170,0.25181159420289900,0.47644927536231900
Indiana,18119,Owen County,7286,2420,9904,4866,0.7356623586429730,0.24434571890145400,0.4913166397415190
Indiana,18121,Parke County,5398,1503,7011,3895,0.7699329624875200,0.21437740693196400,0.5555555555555560
Indiana,18123,Perry County,5345,3203,8722,2142,0.6128181609722540,0.3672322861728960,0.24558587479935800
Indiana,18125,Pike County,4692,1415,6220,3277,0.7543408360128620,0.227491961414791,0.5268488745980710
Indiana,18127,Porter County,45008,39746,86509,5262,0.5202695673282550,0.45944352610711000,0.060826041221144700
Indiana,18129,Posey County,9206,3811,13236,5395,0.695527349652463,0.2879268661226960,0.4076004835297670
Indiana,18131,Pulaski County,4246,1463,5806,2783,0.7313124354116430,0.2519807096107480,0.47933172580089600
Indiana,18133,Putnam County,12278,3946,16597,8332,0.7397722479966260,0.2377538109296860,0.5020184370669400
Indiana,18135,Randolph County,8312,2513,11070,5799,0.7508581752484190,0.22700993676603400,0.5238482384823850
Indiana,18137,Ripley County,11261,2774,14271,8487,0.7890827552378950,0.1943802116179670,0.5947025436199290
Indiana,18139,Rush County,6035,1754,7932,4281,0.7608421583459410,0.2211296016137170,0.5397125567322240
Indiana,18141,St. Joseph County,53164,59896,115238,-6732,0.4613408771412210,0.5197591072389320,-0.0584182300977108
Indiana,18143,Scott County,7328,2698,10161,4630,0.7211888593642360,0.2655250467473670,0.45566381261686800
Indiana,18145,Shelby County,14568,5023,19991,9545,0.7287279275674050,0.25126306838077100,0.477464859186634
Indiana,18147,Spencer County,7357,3213,10769,4144,0.6831646392422690,0.2983563933512860,0.38480824589098300
Indiana,18149,Starke County,7466,2650,10290,4816,0.7255587949465500,0.2575315840621960,0.4680272108843540
Indiana,18151,Steuben County,11327,4513,16162,6814,0.7008414800148500,0.2792352431629750,0.4216062368518750
Indiana,18153,Sullivan County,6691,2153,8994,4538,0.7439404047142540,0.2393818100956190,0.5045585946186350
Indiana,18155,Switzerland County,3133,964,4154,2169,0.7542128069330770,0.23206547905633100,0.5221473278767450
Indiana,18157,Tippecanoe County,34581,35017,71448,-436,0.48400235136043000,0.4901046915239060,-0.00610234016347555
Indiana,18159,Tipton County,6110,1834,8116,4276,0.7528339083292260,0.2259733859043860,0.5268605224248400
Indiana,18161,Union County,2688,736,3483,1952,0.7717484926787250,0.21131208728108000,0.5604364053976460
Indiana,18163,Vanderburgh County,41844,34415,77662,7429,0.538796322525817,0.44313821431330600,0.09565810821251060
Indiana,18165,Vermillion County,5184,2145,7481,3039,0.692955487234327,0.2867263734794810,0.4062291137548460
Indiana,18167,Vigo County,24545,18123,43594,6422,0.5630361976418770,0.4157223471119880,0.14731385052988900
Indiana,18169,Wabash County,10762,3494,14573,7268,0.73848898648185,0.23975845742125800,0.49873052906059200
Indiana,18171,Warren County,3401,974,4472,2427,0.7605098389982110,0.21779964221824700,0.5427101967799640
Indiana,18173,Warrick County,21326,11923,33829,9403,0.6304058647905640,0.3524490821484530,0.27795678264211200
Indiana,18175,Washington County,9114,2784,12139,6330,0.7508031963094160,0.22934343850399500,0.5214597578054210
Indiana,18177,Wayne County,17567,9524,27679,8043,0.6346688825463350,0.3440875754181870,0.2905813071281480
Indiana,18179,Wells County,10855,2928,14050,7927,0.7725978647686830,0.20839857651245600,0.5641992882562280
Indiana,18181,White County,7957,3032,11166,4925,0.7126097080422710,0.27153859931936200,0.44107110872290900
Indiana,18183,Whitley County,12862,4234,17556,8628,0.7326270221007060,0.24117110959216200,0.49145591250854400
Iowa,19001,Adair County,2917,1198,4177,1719,0.6983480967201340,0.28680871438831700,0.41153938233181700
Iowa,19003,Adams County,1530,590,2160,940,0.7083333333333330,0.27314814814814800,0.43518518518518500
Iowa,19005,Allamakee County,4735,2576,7422,2159,0.6379682026407980,0.3470762597682570,0.29089194287254100
Iowa,19007,Appanoose County,4512,1891,6516,2621,0.6924493554327810,0.2902087170042970,0.40224063842848400
Iowa,19009,Audubon County,2295,1071,3420,1224,0.6710526315789470,0.3131578947368420,0.35789473684210500
Iowa,19011,Benton County,9188,5160,14642,4028,0.6275099030187130,0.3524108728315800,0.27509903018713300
Iowa,19013,Black Hawk County,29640,35647,66593,-6007,0.4450918264682470,0.5352965026354120,-0.09020467616716480
Iowa,19015,Boone County,8695,6303,15340,2392,0.5668187744458930,0.4108865710560630,0.15593220338983100
Iowa,19017,Bremer County,8294,5958,14546,2336,0.5701911178330810,0.40959714010724600,0.16059397772583500
Iowa,19019,Buchanan County,6420,4169,10774,2251,0.5958789678856510,0.386950064971227,0.20892890291442400
Iowa,19021,Buena Vista County,5056,2961,8167,2095,0.6190767723766380,0.3625566303416190,0.256520142035019
Iowa,19023,Butler County,5542,2424,8098,3118,0.6843665102494440,0.2993331686836260,0.3850333415658190
Iowa,19025,Calhoun County,3689,1470,5258,2219,0.701597565614302,0.2795739825028530,0.42202358311144900
Iowa,19027,Carroll County,7737,3454,11335,4283,0.682576091751213,0.3047198941332160,0.3778561976179970
Iowa,19029,Cass County,4969,2201,7276,2768,0.6829301814183620,0.3025013743815280,0.3804288070368330
Iowa,19031,Cedar County,6161,4337,10703,1824,0.5756330000934320,0.4052134915444270,0.17041950854900500
Iowa,19033,Cerro Gordo County,12442,10941,23801,1501,0.5227511449098780,0.45968656779126900,0.06306457711860850
Iowa,19035,Cherokee County,4495,1936,6518,2559,0.6896287204664010,0.29702362687941100,0.3926050935869900
Iowa,19037,Chickasaw County,4308,2233,6631,2075,0.6496757653445940,0.336751621173277,0.3129241441713170
Iowa,19039,Clarke County,3144,1466,4670,1678,0.6732334047109210,0.3139186295503210,0.35931477516060000
Iowa,19041,Clay County,6137,2662,8969,3475,0.684245735310514,0.29680008919612000,0.3874456461143940
Iowa,19043,Clayton County,6106,3340,9594,2766,0.6364394413174900,0.34813425057327500,0.2883051907442150
Iowa,19045,Clinton County,13361,10812,24687,2549,0.541216024628347,0.43796330052254200,0.10325272410580500
Iowa,19047,Crawford County,4854,2220,7154,2634,0.6785015376013420,0.31031590718479200,0.36818563041655000
Iowa,19049,Dallas County,27987,26879,56022,1108,0.4995715968726570,0.4797936524936630,0.019777944378994000
Iowa,19051,Davis County,3032,1013,4102,2019,0.7391516333495860,0.24695270599707500,0.492198927352511
Iowa,19053,Decatur County,2615,1120,3804,1495,0.687434279705573,0.29442691903259700,0.39300736067297600
Iowa,19055,Delaware County,6666,3157,10003,3509,0.6664000799760070,0.31560531840447900,0.3507947615715290
Iowa,19057,Des Moines County,10592,8893,19956,1699,0.5307676889156140,0.44563038685107200,0.08513730206454200
Iowa,19059,Dickinson County,7438,3661,11244,3777,0.6615083600142300,0.32559587335467800,0.3359124866595520
Iowa,19061,Dubuque County,27214,25657,53926,1557,0.5046545265734530,0.47578162667359000,0.028872899899862800
Iowa,19063,Emmet County,3265,1520,4853,1745,0.6727797238821350,0.3132083247475790,0.359571399134556
Iowa,19065,Fayette County,6145,3835,10186,2310,0.6032790104064400,0.37649715295503600,0.22678185745140400
Iowa,19067,Floyd County,4732,3172,8032,1560,0.5891434262948210,0.3949203187251000,0.19422310756972100
Iowa,19069,Franklin County,3422,1626,5130,1796,0.6670565302144250,0.3169590643274850,0.3500974658869400
Iowa,19071,Fremont County,2711,1080,3857,1631,0.7028778843660880,0.2800103707544720,0.4228675136116150
Iowa,19073,Greene County,3223,1769,5057,1454,0.6373343879770620,0.3498121415859210,0.28752224639114100
Iowa,19075,Grundy County,4929,2206,7276,2723,0.6774326553051130,0.30318856514568400,0.3742440901594280
Iowa,19077,Guthrie County,4272,1985,6371,2287,0.6705383770208760,0.3115680426934550,0.3589703343274210
Iowa,19079,Hamilton County,4956,2843,7943,2113,0.6239456124889840,0.35792521717235300,0.266020395316631
Iowa,19081,Hancock County,4390,1683,6172,2707,0.7112767336357750,0.27268308489954600,0.43859364873622800
Iowa,19083,Hardin County,5850,2976,8989,2874,0.6507954166203140,0.33107130937812900,0.31972410724218500
Iowa,19085,Harrison County,5569,2440,8155,3129,0.6828939301042310,0.299202942979767,0.3836909871244640
Iowa,19087,Henry County,6507,3275,9982,3232,0.6518733720697260,0.32809056301342400,0.32378280905630100
Iowa,19089,Howard County,3127,1772,4958,1355,0.6306978620411460,0.3574021782977010,0.27329568374344500
Iowa,19091,Humboldt County,3819,1442,5327,2377,0.7169138351792750,0.2706964520367940,0.4462173831424820
Iowa,19093,Ida County,2880,917,3849,1963,0.7482462977396730,0.23824369966225000,0.5100025980774230
Iowa,19095,Iowa County,6009,3547,9742,2462,0.6168137959351260,0.364093615274071,0.2527201806610550
Iowa,19097,Jackson County,6940,4029,11135,2911,0.6232599910193090,0.3618320610687020,0.2614279299506060
Iowa,19099,Jasper County,12084,7737,20184,4347,0.598692033293698,0.38332342449464900,0.2153686087990490
Iowa,19101,Jefferson County,4443,4319,8959,124,0.4959258845853330,0.4820850541355060,0.013840830449827000
Iowa,19103,Johnson County,22925,59177,83851,-36252,0.2734016290801540,0.7057399434711570,-0.4323383143910030
Iowa,19105,Jones County,6572,4213,10989,2359,0.598052598052598,0.3833833833833830,0.21466921466921500
Iowa,19107,Keokuk County,3797,1414,5303,2383,0.7160098057703190,0.26664152366585000,0.44936828210446900
Iowa,19109,Kossuth County,6275,2696,9090,3579,0.6903190319031900,0.29658965896589700,0.39372937293729400
Iowa,19111,Lee County,9773,6541,16734,3232,0.5840205569499220,0.39088084140074100,0.19313971554918100
Iowa,19113,Linn County,53364,70874,127458,-17510,0.4186790942898840,0.5560576817461440,-0.13737858745626000
Iowa,19115,Louisa County,3500,1726,5332,1774,0.6564141035258820,0.3237059264816200,0.3327081770442610
Iowa,19117,Lucas County,3287,1284,4630,2003,0.7099352051835850,0.27732181425486000,0.4326133909287260
Iowa,19119,Lyon County,5707,1067,6863,4640,0.83156054203701,0.15547136820632400,0.6760891738306860
Iowa,19121,Madison County,6507,3134,9824,3373,0.6623574918566780,0.31901465798045600,0.34334283387622100
Iowa,19123,Mahaska County,8297,2894,11404,5403,0.7275517362329010,0.25377060680463000,0.4737811294282710
Iowa,19125,Marion County,12663,6178,19232,6485,0.6584338602329450,0.32123544093178000,0.3371984193011650
Iowa,19127,Marshall County,9571,8176,18136,1395,0.5277348919276580,0.45081605646228500,0.0769188354653727
Iowa,19129,Mills County,5585,2508,8268,3077,0.6754958877600390,0.3033381712627000,0.3721577164973390
Iowa,19131,Mitchell County,3677,2053,5822,1624,0.6315699072483680,0.3526279628993470,0.278941944349021
Iowa,19133,Monona County,3248,1407,4728,1841,0.6869712351945860,0.29758883248731000,0.3893824027072760
Iowa,19135,Monroe County,2975,1078,4088,1897,0.7277397260273970,0.2636986301369860,0.4640410958904110
Iowa,19137,Montgomery County,3659,1583,5327,2076,0.6868781678242910,0.2971653838933730,0.38971278393091800
Iowa,19139,Muscatine County,10823,9372,20671,1451,0.5235837646945000,0.453388805573025,0.0701949591214745
Iowa,19141,O'Brien County,5861,1569,7551,4292,0.776188584293471,0.2077870480731030,0.5684015362203680
Iowa,19143,Osceola County,2690,601,3328,2089,0.8082932692307690,0.18058894230769200,0.627704326923077
Iowa,19145,Page County,5319,2086,7528,3233,0.7065621679064830,0.2770988310308180,0.42946333687566400
Iowa,19147,Palo Alto County,3370,1519,4958,1851,0.6797095603065750,0.3063735377168210,0.37333602258975400
Iowa,19149,Plymouth County,10492,3494,14188,6998,0.7394981674654640,0.24626444882999700,0.4932337186354670
Iowa,19151,Pocahontas County,2826,933,3823,1893,0.7392100444676960,0.24404917603975900,0.4951608684279360
Iowa,19153,Polk County,106800,146250,258755,-39450,0.41274564742710300,0.565206469440204,-0.15246082201310100
Iowa,19155,Pottawattamie County,26247,18575,45744,7672,0.5737801678908710,0.40606418328086700,0.16771598461000300
Iowa,19157,Poweshiek County,5657,4306,10140,1351,0.5578895463510850,0.42465483234714,0.13323471400394500
Iowa,19159,Ringgold County,1968,709,2714,1259,0.7251289609432570,0.261238025055269,0.4638909358879880
Iowa,19161,Sac County,4061,1389,5535,2672,0.7336946702800360,0.25094850948509500,0.48274616079494100
Iowa,19163,Scott County,43683,46926,92599,-3243,0.47174375533213100,0.5067657318113590,-0.03502197647922760
Iowa,19165,Shelby County,4697,1959,6795,2738,0.691243561442237,0.2883002207505520,0.4029433406916850
Iowa,19167,Sioux County,15680,3019,19051,12661,0.8230539079313420,0.15846937168652600,0.6645845362448170
Iowa,19169,Story County,20340,29175,51038,-8835,0.3985265880324460,0.5716329009757440,-0.1731063129432970
Iowa,19171,Tama County,5303,3577,9048,1726,0.5860963748894780,0.3953359858532270,0.1907603890362510
Iowa,19173,Taylor County,2463,746,3249,1717,0.7580794090489380,0.2296091104955370,0.528470298553401
Iowa,19175,Union County,4010,2061,6185,1949,0.6483427647534360,0.3332255456750200,0.31511721907841600
Iowa,19177,Van Buren County,2859,875,3791,1984,0.7541545766288580,0.2308098127143230,0.5233447639145340
Iowa,19179,Wapello County,9516,5821,15633,3695,0.6087123392822880,0.3723533550821980,0.2363589842000900
Iowa,19181,Warren County,17782,12574,31039,5208,0.5728921679177810,0.4051032571925640,0.16778891072521700
Iowa,19183,Washington County,6971,4561,11765,2410,0.5925201869953250,0.38767530811729700,0.2048448788780280
Iowa,19185,Wayne County,2338,727,3109,1611,0.752010292698617,0.23383724670312000,0.518173045995497
Iowa,19187,Webster County,10938,6613,17822,4325,0.6137358321176070,0.3710582426214790,0.24267758949612800
